#model_version:v2023.03.01,score_date:2023-03-19T00:00:00+0000
cve,epss,percentile
CVE-2023-1107,0.00045,0.11838
CVE-2023-1112,0.00066,0.26793
CVE-2023-1113,0.00051,0.17664
CVE-2023-1114,0.00089,0.36204
CVE-2023-1115,0.00068,0.27624
CVE-2023-1116,0.00068,0.27624
CVE-2023-1117,0.00068,0.27624
CVE-2023-1118,0.00042,0.05636
CVE-2023-1127,0.00050,0.17361
CVE-2023-1130,0.00166,0.51522
CVE-2023-1131,0.00104,0.41073
CVE-2023-1146,0.00045,0.11838
CVE-2023-1147,0.00045,0.11838
CVE-2023-1148,0.00045,0.11838
CVE-2023-1149,0.00045,0.11838
CVE-2023-1151,0.00063,0.25249
CVE-2023-1152,0.00043,0.06927
CVE-2023-1155,0.00045,0.11838
CVE-2023-1156,0.00052,0.18329
CVE-2023-1157,0.00044,0.08214
CVE-2023-1160,0.00043,0.06927
CVE-2023-1161,0.00053,0.19051
CVE-2023-1162,0.00139,0.47820
CVE-2023-1163,0.00078,0.31592
CVE-2023-1164,0.00042,0.05636
CVE-2023-1165,0.00076,0.30485
CVE-2023-1170,0.00044,0.10504
CVE-2023-1172,0.00044,0.08308
CVE-2023-1175,0.00044,0.10504
CVE-2023-1179,0.00050,0.17305
CVE-2023-1180,0.00060,0.23478
CVE-2023-1181,0.00045,0.11838
CVE-2023-1184,0.00105,0.41411
CVE-2023-1185,0.00105,0.41411
CVE-2023-1186,0.00042,0.05636
CVE-2023-1187,0.00042,0.05636
CVE-2023-1188,0.00042,0.05636
CVE-2023-1189,0.00042,0.05636
CVE-2023-1190,0.00050,0.17361
CVE-2023-1191,0.00085,0.34396
CVE-2023-1197,0.00045,0.11838
CVE-2023-1198,0.00076,0.31056
CVE-2023-1200,0.00051,0.17664
CVE-2023-1201,0.00049,0.15258
CVE-2023-1203,0.00049,0.15258
CVE-2023-1205,0.00058,0.21890
CVE-2023-1211,0.00050,0.16929
CVE-2023-1212,0.00045,0.11838
CVE-2023-1213,0.00062,0.24389
CVE-2023-1214,0.00062,0.24592
CVE-2023-1215,0.00062,0.24592
CVE-2023-1216,0.00062,0.24389
CVE-2023-1217,0.00062,0.24277
CVE-2023-1218,0.00227,0.59140
CVE-2023-1219,0.00062,0.24592
CVE-2023-1220,0.00062,0.24592
CVE-2023-1221,0.00046,0.13906
CVE-2023-1222,0.00065,0.26517
CVE-2023-1223,0.00059,0.22810
CVE-2023-1224,0.00057,0.21652
CVE-2023-1225,0.00057,0.21652
CVE-2023-1226,0.00059,0.23005
CVE-2023-1227,0.00062,0.24389
CVE-2023-1228,0.00057,0.21652
CVE-2023-1229,0.00057,0.21652
CVE-2023-1230,0.00046,0.13906
CVE-2023-1231,0.00059,0.22810
CVE-2023-1232,0.00059,0.22810
CVE-2023-1233,0.00046,0.13906
CVE-2023-1234,0.00059,0.22810
CVE-2023-1235,0.00059,0.22810
CVE-2023-1236,0.00059,0.22810
CVE-2023-1237,0.00045,0.11838
CVE-2023-1238,0.00045,0.11838
CVE-2023-1239,0.00045,0.11838
CVE-2023-1240,0.00045,0.11838
CVE-2023-1241,0.00045,0.11838
CVE-2023-1242,0.00045,0.11838
CVE-2023-1243,0.00045,0.11838
CVE-2023-1244,0.00045,0.11838
CVE-2023-1245,0.00045,0.11838
CVE-2023-1246,0.00087,0.35313
CVE-2023-1247,0.00068,0.27624
CVE-2023-1251,0.00076,0.31056
CVE-2023-1253,0.00063,0.25249
CVE-2023-1254,0.00051,0.17664
CVE-2023-1256,0.00044,0.08308
CVE-2023-1257,0.00053,0.19182
CVE-2023-1263,0.00046,0.13906
CVE-2023-1264,0.00044,0.10504
CVE-2023-1267,0.00076,0.31056
CVE-2023-1269,0.00087,0.35727
CVE-2023-1270,0.00044,0.10225
CVE-2023-1275,0.00052,0.18464
CVE-2023-1276,0.00061,0.23827
CVE-2023-1277,0.00046,0.12812
CVE-2023-1278,0.00052,0.18464
CVE-2023-1283,0.00090,0.36708
CVE-2023-1286,0.00045,0.12030
CVE-2023-1287,0.00286,0.63861
CVE-2023-1288,0.00111,0.42573
CVE-2023-1290,0.00068,0.27751
CVE-2023-1291,0.00068,0.27751
CVE-2023-1292,0.00068,0.27751
CVE-2023-1293,0.00063,0.25249
CVE-2023-1294,0.00068,0.27751
CVE-2023-1296,0.00046,0.13906
CVE-2023-1299,0.00050,0.16929
CVE-2023-1300,0.00063,0.25249
CVE-2023-1301,0.00063,0.25249
CVE-2023-1302,0.00052,0.18464
CVE-2023-1303,0.00253,0.61368
CVE-2023-1307,0.00087,0.35727
CVE-2023-1308,0.00063,0.25249
CVE-2023-1309,0.00063,0.25249
CVE-2023-1310,0.00063,0.25249
CVE-2023-1311,0.00063,0.25249
CVE-2023-1312,0.00051,0.17702
CVE-2023-1313,0.00050,0.16929
CVE-2023-1315,0.00045,0.11838
CVE-2023-1316,0.00045,0.11838
CVE-2023-1317,0.00045,0.11838
CVE-2023-1318,0.00045,0.11838
CVE-2023-1319,0.00045,0.11838
CVE-2023-1320,0.00046,0.13906
CVE-2023-1321,0.00076,0.31056
CVE-2023-1322,0.00076,0.31056
CVE-2023-1327,0.00044,0.08308
CVE-2023-1328,0.00061,0.23827
CVE-2023-1333,0.00045,0.11838
CVE-2023-1334,0.00045,0.11838
CVE-2023-1335,0.00045,0.11838
CVE-2023-1336,0.00045,0.11838
CVE-2023-1337,0.00045,0.11838
CVE-2023-1338,0.00045,0.11838
CVE-2023-1339,0.00045,0.11838
CVE-2023-1340,0.00052,0.18409
CVE-2023-1341,0.00052,0.18409
CVE-2023-1342,0.00052,0.18409
CVE-2023-1343,0.00052,0.18409
CVE-2023-1344,0.00052,0.18409
CVE-2023-1345,0.00052,0.18409
CVE-2023-1346,0.00052,0.18409
CVE-2023-1349,0.00104,0.41073
CVE-2023-1350,0.00110,0.42387
CVE-2023-1351,0.00077,0.31329
CVE-2023-1352,0.00077,0.31329
CVE-2023-1353,0.00052,0.18464
CVE-2023-1354,0.00052,0.18464
CVE-2023-1355,0.00046,0.13906
CVE-2023-1357,0.00076,0.31056
CVE-2023-1358,0.00063,0.25249
CVE-2023-1359,0.00051,0.17664
CVE-2023-1360,0.00063,0.25410
CVE-2023-1361,0.00049,0.15258
CVE-2023-1362,0.00046,0.13906
CVE-2023-1363,0.00051,0.17664
CVE-2023-1364,0.00064,0.26088
CVE-2023-1365,0.00064,0.26088
CVE-2023-1366,0.00061,0.23827
CVE-2023-1367,0.00045,0.11838
CVE-2023-1368,0.00063,0.25249
CVE-2023-1369,0.00042,0.05636
CVE-2023-1370,0.00043,0.06927
CVE-2023-1372,0.00052,0.18464
CVE-2023-1374,0.00051,0.17664
CVE-2023-1378,0.00063,0.25249
CVE-2023-1379,0.00045,0.12135
CVE-2023-1389,0.00044,0.08308
CVE-2023-1390,0.00053,0.19171
CVE-2023-1391,0.00063,0.25249
CVE-2023-1392,0.00063,0.25249
CVE-2023-1394,0.00063,0.25249
CVE-2023-1395,0.00052,0.18329
CVE-2023-1396,0.00052,0.18329
CVE-2023-1397,0.00052,0.18329
CVE-2023-1398,0.00085,0.34390
CVE-2023-1407,0.00061,0.23827
CVE-2023-1415,0.00061,0.23827
CVE-2023-1416,0.00045,0.12135
CVE-2023-1418,0.00045,0.12135
CVE-2023-1421,0.00043,0.06927
CVE-2023-1429,0.00043,0.06927
CVE-2023-1431,0.00044,0.08308
CVE-2023-1432,0.00043,0.06927
CVE-2023-1433,0.00045,0.12135
CVE-2023-1436,0.00043,0.06927
CVE-2023-1439,0.00045,0.12135
CVE-2023-1440,0.00045,0.12135
CVE-2023-1441,0.00045,0.12135
CVE-2023-1442,0.00045,0.12135
CVE-2023-1443,0.00045,0.12135
CVE-2023-1444,0.00045,0.12135
CVE-2023-1445,0.00045,0.12135
CVE-2023-1446,0.00045,0.12135
CVE-2023-1447,0.00043,0.06927
CVE-2023-1448,0.00064,0.25883
CVE-2023-1449,0.00045,0.12135
CVE-2023-1450,0.00045,0.12135
CVE-2023-1451,0.00045,0.12135
CVE-2023-1452,0.00064,0.25883
CVE-2023-1453,0.00045,0.12135
CVE-2023-1454,0.00045,0.12135
CVE-2023-1455,0.00043,0.06927
CVE-2023-1459,0.00045,0.12135
CVE-2023-1460,0.00043,0.06927
CVE-2023-1461,0.00045,0.12135
CVE-2023-1463,0.00043,0.06927
CVE-2023-1464,0.00043,0.06927
CVE-2023-1466,0.00043,0.06927
CVE-2023-1467,0.00044,0.08417
CVE-2023-1468,0.00043,0.06927
CVE-2023-1469,0.00043,0.06927
CVE-2023-1470,0.00043,0.06927
CVE-2023-1471,0.00045,0.12135
CVE-2023-1472,0.00044,0.08308
CVE-2023-1474,0.00045,0.12135
CVE-2023-1475,0.00045,0.12135
CVE-2023-1479,0.00045,0.12135
CVE-2023-1480,0.00045,0.12135
CVE-2023-1481,0.00045,0.12135
CVE-2023-1482,0.00045,0.12135
CVE-2023-1483,0.00045,0.12135
CVE-2023-1484,0.00045,0.12135
CVE-2023-1485,0.00045,0.12135
CVE-2023-1486,0.00045,0.12135
CVE-2023-1487,0.00045,0.12135
CVE-2023-1488,0.00045,0.12135
CVE-2023-1489,0.00045,0.12135
CVE-2023-1490,0.00045,0.12135
CVE-2023-1491,0.00045,0.12135
CVE-2023-1492,0.00045,0.12135
CVE-2023-1493,0.00045,0.12135
CVE-2023-1494,0.00045,0.12135
CVE-2023-1495,0.00045,0.12135
CVE-2023-20002,0.00042,0.05636
CVE-2023-20007,0.00064,0.26069
CVE-2023-20008,0.00042,0.05636
CVE-2023-20009,0.00057,0.21595
CVE-2023-20010,0.00053,0.19134
CVE-2023-20011,0.00077,0.31318
CVE-2023-20012,0.00049,0.15121
CVE-2023-20014,0.00063,0.24715
CVE-2023-20015,0.00042,0.05783
CVE-2023-20016,0.00042,0.05636
CVE-2023-20018,0.00063,0.24715
CVE-2023-20019,0.00063,0.24822
CVE-2023-20020,0.00060,0.23495
CVE-2023-20025,0.00193,0.55353
CVE-2023-20026,0.00086,0.34747
CVE-2023-20032,0.00248,0.60957
CVE-2023-20037,0.00048,0.14990
CVE-2023-20038,0.00042,0.05636
CVE-2023-20040,0.00050,0.17058
CVE-2023-20043,0.00042,0.05636
CVE-2023-20044,0.00042,0.05636
CVE-2023-20045,0.00082,0.33262
CVE-2023-20047,0.00044,0.10504
CVE-2023-20049,0.00063,0.24715
CVE-2023-20050,0.00042,0.05783
CVE-2023-20052,0.00062,0.24603
CVE-2023-20053,0.00063,0.24822
CVE-2023-20057,0.00063,0.24715
CVE-2023-20058,0.00063,0.24822
CVE-2023-20061,0.00058,0.21955
CVE-2023-20062,0.00050,0.17067
CVE-2023-20064,0.00054,0.19867
CVE-2023-20069,0.00048,0.14990
CVE-2023-20075,0.00047,0.14409
CVE-2023-20076,0.00093,0.38166
CVE-2023-20078,0.00179,0.53385
CVE-2023-20079,0.00087,0.35147
CVE-2023-20085,0.00063,0.24822
CVE-2023-20088,0.00063,0.24715
CVE-2023-20089,0.00051,0.17979
CVE-2023-20104,0.00063,0.24822
CVE-2023-20522,0.00046,0.13906
CVE-2023-20523,0.00045,0.12176
CVE-2023-20525,0.00044,0.10916
CVE-2023-20527,0.00044,0.10916
CVE-2023-20528,0.00044,0.10504
CVE-2023-20529,0.00046,0.13906
CVE-2023-20530,0.00046,0.13906
CVE-2023-20531,0.00046,0.13906
CVE-2023-20532,0.00046,0.13906
CVE-2023-20602,0.00043,0.07459
CVE-2023-20604,0.00042,0.05636
CVE-2023-20605,0.00042,0.05636
CVE-2023-20606,0.00042,0.05636
CVE-2023-20607,0.00042,0.05636
CVE-2023-20608,0.00042,0.05636
CVE-2023-20609,0.00042,0.05636
CVE-2023-20610,0.00042,0.05636
CVE-2023-20611,0.00042,0.05636
CVE-2023-20612,0.00042,0.05636
CVE-2023-20613,0.00042,0.05636
CVE-2023-20614,0.00042,0.05636
CVE-2023-20615,0.00042,0.05636
CVE-2023-20616,0.00042,0.05636
CVE-2023-20618,0.00042,0.05636
CVE-2023-20619,0.00042,0.05636
CVE-2023-20620,0.00042,0.05636
CVE-2023-20621,0.00042,0.05636
CVE-2023-20623,0.00042,0.05636
CVE-2023-20624,0.00042,0.05636
CVE-2023-20625,0.00042,0.05636
CVE-2023-20626,0.00042,0.05636
CVE-2023-20627,0.00042,0.05636
CVE-2023-20628,0.00042,0.05636
CVE-2023-20630,0.00042,0.05636
CVE-2023-20632,0.00042,0.05636
CVE-2023-20633,0.00042,0.05636
CVE-2023-20634,0.00042,0.05636
CVE-2023-20635,0.00043,0.07459
CVE-2023-20636,0.00042,0.05636
CVE-2023-20637,0.00042,0.05636
CVE-2023-20638,0.00042,0.05636
CVE-2023-20639,0.00042,0.05636
CVE-2023-20640,0.00042,0.05636
CVE-2023-20641,0.00042,0.05636
CVE-2023-20642,0.00042,0.05636
CVE-2023-20643,0.00042,0.05636
CVE-2023-20644,0.00042,0.05636
CVE-2023-20645,0.00042,0.05636
CVE-2023-20646,0.00042,0.05636
CVE-2023-20647,0.00042,0.05636
CVE-2023-20648,0.00042,0.05636
CVE-2023-20649,0.00042,0.05636
CVE-2023-20650,0.00042,0.05636
CVE-2023-20651,0.00042,0.05636
CVE-2023-20854,0.00042,0.05636
CVE-2023-20855,0.00190,0.54736
CVE-2023-20856,0.00095,0.38491
CVE-2023-20857,0.00130,0.46163
CVE-2023-20858,0.00275,0.63077
CVE-2023-20904,0.00042,0.05636
CVE-2023-20905,0.00042,0.05636
CVE-2023-20908,0.00042,0.05636
CVE-2023-20912,0.00042,0.05636
CVE-2023-20913,0.00042,0.05636
CVE-2023-20915,0.00042,0.05636
CVE-2023-20916,0.00042,0.05636
CVE-2023-20919,0.00042,0.05636
CVE-2023-20920,0.00042,0.05636
CVE-2023-20921,0.00042,0.05636
CVE-2023-20922,0.00042,0.05636
CVE-2023-20923,0.00042,0.05636
CVE-2023-20924,0.00048,0.14680
CVE-2023-20925,0.00042,0.05636
CVE-2023-20927,0.00042,0.05636
CVE-2023-20928,0.00042,0.05636
CVE-2023-20932,0.00042,0.05636
CVE-2023-20933,0.00042,0.05636
CVE-2023-20934,0.00042,0.05636
CVE-2023-20937,0.00042,0.05636
CVE-2023-20938,0.00042,0.05636
CVE-2023-20939,0.00042,0.05636
CVE-2023-20940,0.00042,0.05636
CVE-2023-20943,0.00044,0.07927
CVE-2023-20944,0.00042,0.05636
CVE-2023-20945,0.00042,0.05636
CVE-2023-20946,0.00092,0.37673
CVE-2023-20948,0.00088,0.36116
CVE-2023-20949,0.00042,0.05636
CVE-2023-21419,0.00052,0.18087
CVE-2023-21420,0.00042,0.00497
CVE-2023-21421,0.00043,0.06927
CVE-2023-21422,0.00043,0.06927
CVE-2023-21423,0.00043,0.06927
CVE-2023-21424,0.00043,0.06927
CVE-2023-21425,0.00042,0.05636
CVE-2023-21426,0.00043,0.06927
CVE-2023-21427,0.00045,0.12176
CVE-2023-21428,0.00043,0.06927
CVE-2023-21429,0.00043,0.06927
CVE-2023-21430,0.00043,0.06927
CVE-2023-21431,0.00043,0.06927
CVE-2023-21432,0.00043,0.06927
CVE-2023-21433,0.00042,0.05636
CVE-2023-21434,0.00045,0.12037
CVE-2023-21435,0.00043,0.06927
CVE-2023-21436,0.00043,0.06927
CVE-2023-21437,0.00042,0.05636
CVE-2023-21438,0.00044,0.10504
CVE-2023-21439,0.00043,0.06927
CVE-2023-21440,0.00052,0.18570
CVE-2023-21441,0.00042,0.05636
CVE-2023-21442,0.00042,0.05636
CVE-2023-21443,0.00053,0.19362
CVE-2023-21444,0.00053,0.19362
CVE-2023-21445,0.00054,0.19647
CVE-2023-21446,0.00042,0.05636
CVE-2023-21447,0.00042,0.05636
CVE-2023-21448,0.00044,0.08417
CVE-2023-21449,0.00042,0.05636
CVE-2023-21450,0.00044,0.10504
CVE-2023-21451,0.00043,0.06927
CVE-2023-21452,0.00043,0.06927
CVE-2023-21453,0.00042,0.05636
CVE-2023-21454,0.00043,0.06927
CVE-2023-21455,0.00043,0.06927
CVE-2023-21456,0.00044,0.08417
CVE-2023-21457,0.00043,0.06927
CVE-2023-21458,0.00043,0.06927
CVE-2023-21459,0.00050,0.17443
CVE-2023-21460,0.00043,0.06927
CVE-2023-21461,0.00042,0.05636
CVE-2023-21462,0.00042,0.05636
CVE-2023-21463,0.00042,0.05636
CVE-2023-21464,0.00042,0.05636
CVE-2023-21465,0.00043,0.06927
CVE-2023-21524,0.00046,0.14047
CVE-2023-21525,0.00055,0.20723
CVE-2023-21527,0.00116,0.43846
CVE-2023-21528,0.00063,0.25423
CVE-2023-21529,0.01388,0.84303
CVE-2023-21531,0.00075,0.30363
CVE-2023-21532,0.00048,0.15049
CVE-2023-21535,0.00414,0.70013
CVE-2023-21536,0.00045,0.12295
CVE-2023-21537,0.00069,0.28025
CVE-2023-21538,0.00099,0.39435
CVE-2023-21539,0.00434,0.70654
CVE-2023-21540,0.00046,0.12805
CVE-2023-21541,0.00060,0.23299
CVE-2023-21542,0.00078,0.31631
CVE-2023-21543,0.01110,0.82318
CVE-2023-21546,0.00491,0.72418
CVE-2023-21547,0.00068,0.27837
CVE-2023-21548,0.00588,0.74883
CVE-2023-21549,0.00065,0.26544
CVE-2023-21550,0.00046,0.12805
CVE-2023-21551,0.00059,0.22870
CVE-2023-21552,0.00164,0.51362
CVE-2023-21553,0.00144,0.48544
CVE-2023-21555,0.01110,0.82318
CVE-2023-21556,0.01110,0.82318
CVE-2023-21557,0.00134,0.46784
CVE-2023-21558,0.00060,0.23299
CVE-2023-21559,0.00046,0.12805
CVE-2023-21560,0.00046,0.12741
CVE-2023-21561,0.00059,0.22870
CVE-2023-21563,0.00080,0.32653
CVE-2023-21564,0.00063,0.24890
CVE-2023-21566,0.00210,0.57188
CVE-2023-21567,0.00053,0.18985
CVE-2023-21568,0.00063,0.25423
CVE-2023-21570,0.00070,0.28458
CVE-2023-21571,0.00070,0.28458
CVE-2023-21572,0.00070,0.28458
CVE-2023-21573,0.00070,0.28458
CVE-2023-21574,0.00875,0.79960
CVE-2023-21575,0.02993,0.89353
CVE-2023-21576,0.02364,0.88124
CVE-2023-21577,0.00242,0.60448
CVE-2023-21578,0.00413,0.69932
CVE-2023-21579,0.00200,0.56151
CVE-2023-21581,0.00126,0.45537
CVE-2023-21583,0.00413,0.69932
CVE-2023-21584,0.14961,0.94907
CVE-2023-21585,0.00189,0.54721
CVE-2023-21587,0.00093,0.38065
CVE-2023-21588,0.00105,0.41139
CVE-2023-21589,0.00163,0.51191
CVE-2023-21590,0.00163,0.51191
CVE-2023-21591,0.00094,0.38353
CVE-2023-21592,0.00094,0.38353
CVE-2023-21593,0.00067,0.27421
CVE-2023-21594,0.00245,0.60724
CVE-2023-21595,0.00806,0.79092
CVE-2023-21596,0.00341,0.66928
CVE-2023-21597,0.00204,0.56689
CVE-2023-21598,0.04918,0.91516
CVE-2023-21599,0.00183,0.53859
CVE-2023-21601,0.00059,0.22829
CVE-2023-21603,0.00069,0.28082
CVE-2023-21604,0.00963,0.80951
CVE-2023-21605,0.00492,0.72465
CVE-2023-21606,0.00748,0.78082
CVE-2023-21607,0.00163,0.51198
CVE-2023-21608,0.03356,0.89880
CVE-2023-21609,0.00748,0.78082
CVE-2023-21610,0.01204,0.83064
CVE-2023-21611,0.00093,0.38229
CVE-2023-21612,0.00092,0.37698
CVE-2023-21613,0.00189,0.54721
CVE-2023-21614,0.00189,0.54721
CVE-2023-21619,0.03817,0.90474
CVE-2023-21620,0.00831,0.79410
CVE-2023-21621,0.00914,0.80432
CVE-2023-21622,0.01809,0.86278
CVE-2023-21674,0.01022,0.81512
CVE-2023-21675,0.00081,0.32976
CVE-2023-21676,0.00252,0.61340
CVE-2023-21677,0.00083,0.33602
CVE-2023-21678,0.00046,0.14046
CVE-2023-21679,0.00491,0.72418
CVE-2023-21680,0.00048,0.15049
CVE-2023-21681,0.02995,0.89356
CVE-2023-21682,0.00063,0.24958
CVE-2023-21683,0.00116,0.43846
CVE-2023-21684,0.00348,0.67283
CVE-2023-21685,0.02415,0.88248
CVE-2023-21686,0.02415,0.88248
CVE-2023-21687,0.00050,0.16934
CVE-2023-21688,0.00146,0.48793
CVE-2023-21689,0.24748,0.95886
CVE-2023-21690,0.18615,0.95387
CVE-2023-21691,0.00088,0.36026
CVE-2023-21692,0.18615,0.95387
CVE-2023-21693,0.00051,0.18008
CVE-2023-21694,0.00061,0.23799
CVE-2023-21695,0.01908,0.86717
CVE-2023-21697,0.00054,0.19465
CVE-2023-21699,0.00065,0.26672
CVE-2023-21700,0.00076,0.30586
CVE-2023-21701,0.00076,0.30586
CVE-2023-21702,0.00076,0.30586
CVE-2023-21703,0.00347,0.67224
CVE-2023-21704,0.00062,0.24214
CVE-2023-21705,0.00348,0.67283
CVE-2023-21706,0.00348,0.67283
CVE-2023-21707,0.00348,0.67283
CVE-2023-21708,0.00237,0.60004
CVE-2023-21710,0.00347,0.67224
CVE-2023-21713,0.00348,0.67283
CVE-2023-21714,0.00093,0.38240
CVE-2023-21715,0.01510,0.84922
CVE-2023-21716,0.17945,0.95306
CVE-2023-21717,0.00046,0.12626
CVE-2023-21718,0.00106,0.41706
CVE-2023-21719,0.00129,0.46096
CVE-2023-21720,0.00063,0.24958
CVE-2023-21721,0.00070,0.28533
CVE-2023-21722,0.00051,0.17579
CVE-2023-21724,0.00060,0.23299
CVE-2023-21725,0.00052,0.18259
CVE-2023-21726,0.00048,0.14658
CVE-2023-21728,0.00116,0.43846
CVE-2023-21730,0.00059,0.22870
CVE-2023-21732,0.02815,0.89052
CVE-2023-21733,0.00054,0.19554
CVE-2023-21734,0.00110,0.42485
CVE-2023-21735,0.00110,0.42485
CVE-2023-21736,0.00110,0.42485
CVE-2023-21737,0.00110,0.42485
CVE-2023-21738,0.00109,0.42338
CVE-2023-21739,0.00071,0.28939
CVE-2023-21741,0.00045,0.12440
CVE-2023-21742,0.00252,0.61340
CVE-2023-21743,0.00093,0.38243
CVE-2023-21744,0.00252,0.61340
CVE-2023-21745,0.00052,0.18224
CVE-2023-21746,0.00441,0.70843
CVE-2023-21747,0.00081,0.32976
CVE-2023-21748,0.00083,0.33768
CVE-2023-21749,0.00081,0.32976
CVE-2023-21750,0.00057,0.21645
CVE-2023-21752,0.00539,0.73708
CVE-2023-21753,0.00057,0.21566
CVE-2023-21754,0.00059,0.22654
CVE-2023-21755,0.00086,0.34908
CVE-2023-21757,0.00116,0.43846
CVE-2023-21758,0.00083,0.33602
CVE-2023-21759,0.00046,0.12639
CVE-2023-21760,0.00049,0.15340
CVE-2023-21761,0.00125,0.45309
CVE-2023-21762,0.00048,0.14951
CVE-2023-21763,0.00072,0.29072
CVE-2023-21764,0.00072,0.29072
CVE-2023-21765,0.00046,0.14046
CVE-2023-21766,0.00046,0.12723
CVE-2023-21767,0.00060,0.23299
CVE-2023-21768,0.06707,0.92709
CVE-2023-21771,0.00079,0.32337
CVE-2023-21772,0.00233,0.59651
CVE-2023-21773,0.00114,0.43455
CVE-2023-21774,0.00114,0.43455
CVE-2023-21775,0.00490,0.72406
CVE-2023-21776,0.00063,0.24853
CVE-2023-21777,0.00088,0.36177
CVE-2023-21778,0.00192,0.55260
CVE-2023-21779,0.00109,0.42338
CVE-2023-21780,0.00107,0.41908
CVE-2023-21781,0.00107,0.41908
CVE-2023-21782,0.00107,0.41908
CVE-2023-21783,0.00107,0.41908
CVE-2023-21784,0.00107,0.41908
CVE-2023-21785,0.00107,0.41908
CVE-2023-21786,0.00107,0.41908
CVE-2023-21787,0.00108,0.42076
CVE-2023-21788,0.00108,0.42076
CVE-2023-21789,0.00108,0.42076
CVE-2023-21790,0.00110,0.42485
CVE-2023-21791,0.00110,0.42485
CVE-2023-21792,0.00110,0.42485
CVE-2023-21793,0.00110,0.42485
CVE-2023-21794,0.00079,0.32320
CVE-2023-21795,0.00121,0.44622
CVE-2023-21796,0.00121,0.44622
CVE-2023-21797,0.03304,0.89803
CVE-2023-21798,0.03304,0.89803
CVE-2023-21799,0.03304,0.89803
CVE-2023-21800,0.00088,0.36122
CVE-2023-21801,0.00229,0.59337
CVE-2023-21802,0.00140,0.47874
CVE-2023-21803,0.01847,0.86471
CVE-2023-21804,0.00087,0.35539
CVE-2023-21805,0.00140,0.47874
CVE-2023-21806,0.00042,0.00497
CVE-2023-21807,0.00042,0.05672
CVE-2023-21808,0.00146,0.48784
CVE-2023-21809,0.00107,0.41935
CVE-2023-21811,0.00076,0.30586
CVE-2023-21812,0.00088,0.36122
CVE-2023-21813,0.00076,0.30586
CVE-2023-21815,0.00062,0.24214
CVE-2023-21816,0.00076,0.30586
CVE-2023-21817,0.00146,0.48793
CVE-2023-21818,0.00076,0.30586
CVE-2023-21819,0.00076,0.30586
CVE-2023-21820,0.00062,0.24214
CVE-2023-21822,0.03357,0.89881
CVE-2023-21823,0.05992,0.92308
CVE-2023-21824,0.00043,0.07876
CVE-2023-21825,0.00052,0.18409
CVE-2023-21826,0.00047,0.14230
CVE-2023-21827,0.00045,0.11838
CVE-2023-21828,0.00048,0.14936
CVE-2023-21829,0.00046,0.12720
CVE-2023-21830,0.00052,0.18409
CVE-2023-21831,0.00052,0.18409
CVE-2023-21832,0.00048,0.14893
CVE-2023-21834,0.00045,0.11838
CVE-2023-21835,0.00052,0.18409
CVE-2023-21836,0.00044,0.11053
CVE-2023-21837,0.00114,0.43293
CVE-2023-21838,0.00184,0.53917
CVE-2023-21839,0.07745,0.93134
CVE-2023-21840,0.00044,0.11053
CVE-2023-21841,0.00114,0.43293
CVE-2023-21842,0.00114,0.43293
CVE-2023-21843,0.00052,0.18409
CVE-2023-21844,0.00045,0.11838
CVE-2023-21845,0.00045,0.11838
CVE-2023-21846,0.00048,0.14893
CVE-2023-21847,0.00045,0.11838
CVE-2023-21848,0.00048,0.14893
CVE-2023-21849,0.00056,0.21433
CVE-2023-21850,0.00056,0.21433
CVE-2023-21851,0.00056,0.21433
CVE-2023-21852,0.00056,0.21433
CVE-2023-21853,0.00056,0.21433
CVE-2023-21854,0.00056,0.21433
CVE-2023-21855,0.00056,0.21433
CVE-2023-21856,0.00056,0.21433
CVE-2023-21857,0.00056,0.21433
CVE-2023-21858,0.00056,0.21433
CVE-2023-21859,0.00043,0.07876
CVE-2023-21860,0.00056,0.21416
CVE-2023-21861,0.00045,0.11838
CVE-2023-21862,0.00114,0.43367
CVE-2023-21863,0.00044,0.11053
CVE-2023-21864,0.00044,0.11053
CVE-2023-21865,0.00044,0.11053
CVE-2023-21866,0.00044,0.11053
CVE-2023-21867,0.00044,0.11053
CVE-2023-21868,0.00044,0.11053
CVE-2023-21869,0.00044,0.11053
CVE-2023-21870,0.00044,0.11053
CVE-2023-21871,0.00044,0.11053
CVE-2023-21872,0.00044,0.11053
CVE-2023-21873,0.00044,0.11053
CVE-2023-21874,0.00044,0.11053
CVE-2023-21875,0.00046,0.12673
CVE-2023-21876,0.00044,0.11053
CVE-2023-21877,0.00044,0.11053
CVE-2023-21878,0.00044,0.11053
CVE-2023-21879,0.00044,0.11053
CVE-2023-21880,0.00044,0.11053
CVE-2023-21881,0.00044,0.11053
CVE-2023-21882,0.00045,0.11838
CVE-2023-21883,0.00044,0.11053
CVE-2023-21884,0.00043,0.07876
CVE-2023-21885,0.00043,0.07876
CVE-2023-21886,0.00366,0.68116
CVE-2023-21887,0.00044,0.11053
CVE-2023-21888,0.00045,0.11838
CVE-2023-21889,0.00043,0.07876
CVE-2023-21890,0.00260,0.61983
CVE-2023-21891,0.00045,0.11838
CVE-2023-21892,0.00045,0.11838
CVE-2023-21893,0.00114,0.43367
CVE-2023-21894,0.00043,0.07876
CVE-2023-21898,0.00043,0.07876
CVE-2023-21899,0.00043,0.07876
CVE-2023-21900,0.00044,0.11053
